Date,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,fdbb,fdbs,fdb,aof,aofvalue,aoaz,aobz,zlc,zlcb,zlcs,aocolor,accolor,zcol,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,tmax,tmin,p,l,target,vector_ao_fdbs,vector_ao_fdbb
2012-09-26 21:00:00,4666,1436.15,1450.35,1435.35,1447.35,1442.85,0.0378933072,-0.0599342098,1420.5961400947,1440.835892155,1453.4233756786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0378933072,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-09-27 21:00:00,5215,1447.35,1449.35,1435.15,1440.5,1442.25,0.0294422549,-0.06832015,1423.6272062412,1443.5939056356,1453.3387005429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0294422549,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-09-30 21:00:00,5829,1440.5,1457.35,1433.85,1442.85,1445.6,0.0241044772,-0.0618091771,1426.586651915,1445.2196674312,1450.4509604343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0241044772,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-01 21:00:00,4979,1442.85,1451.85,1438.35,1446.15,1445.1,0.0196854245,-0.0514319041,1428.8799863831,1446.1922090023,1448.9307683475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0196854245,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-02 21:00:00,4626,1446.15,1454.65,1441.35,1451.15,1448.0,0.0208311395,-0.0251353935,1431.4969105075,1445.280682877,1447.594614678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0208311395,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-03 21:00:00,4852,1451.15,1463.65,1451.15,1462.15,1457.4,0.0235124309,0.0,1433.4279173915,1444.9768475174,1447.1956917424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0235124309,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-04 21:00:00,4186,1462.15,1471.85,1456.35,1460.35,1464.1,0.0282034037,0.022313845,1434.9334622075,1444.6359915777,1446.7765533939,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0282034037,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1354.15,1632.45,0.0,15.5,-155.0,"[0.0113448251, 0.0244264756, 0.0321661362, 0.0315651974, 0.0259966855, 0.016059667, 0.0088530822, 0.0044808315, 0.0084351396, 0.0200851143, 0.0346578791, 0.0467061395, 0.0587693766, 0.0608534734, 0.056149864, 0.0480039613, 0.0365234102, 0.0241255382, 0.0188790246, 0.0179982094, 0.0185097561, 0.0242837292, 0.033667547, 0.036923568, 0.0328293217, 0.0259611159, 0.0154835334, 0.0052362171, 0.0045098488, 0.0128106664, 0.0242088459, 0.035665996, 0.0414413731, 0.0419009696, 0.0427794447, 0.0455922499, 0.0492259637, 0.0560440913, 0.0588030741, 0.0569253745, 0.0554117952, 0.0532284779, 0.0525896295, 0.0549110129, 0.0570203828, 0.0587118101, 0.0590431688, 0.0564582897, 0.0507030375, 0.0469331297, 0.0408680476, 0.0370995438, 0.0323210511, 0.029849433, 0.0247583023, 0.0211821551, 0.0176916557, 0.0202554739, 0.025760803, 0.0300820394, 0.034094382, 0.0400087614, 0.0463874174, 0.0524866649, 0.0583266289, 0.0639522394, 0.0682655195, 0.0666906293, 0.0624222793, 0.0579948022, 0.0532584313, 0.0441877194, 0.0378933072, 0.0294422549, 0.0241044772, 0.0196854245, 0.0208311395, 0.0235124309, 0.0282034037]",[]
2012-10-07 21:00:00,3710,1460.35,1461.85,1452.65,1454.15,1457.25,0.0300928039,0.0254409061,1435.2385804993,1444.7564926305,1447.0212427151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0300928039,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-08 21:00:00,5115,1454.15,1459.35,1440.65,1442.15,1450.0,0.0298386685,0.0151122951,1435.824074307,1444.7994310517,1449.0969941721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0298386685,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-09 21:00:00,5407,1442.15,1442.65,1426.55,1428.85,1434.6,0.0244227314,-0.0126182629,1436.3183762834,1445.1995021702,1452.0975953377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0244227314,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-10 21:00:00,4559,1428.85,1444.15,1426.35,1434.85,1435.25,0.0159857197,-0.0439536157,1437.0323473385,1446.7245643989,1453.1280762701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0159857197,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-11 21:00:00,4910,1434.85,1439.65,1425.15,1426.85,1432.4,0.0050125032,-0.0725918255,1437.6529360048,1448.8964938491,1452.5024610161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0050125032,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-14 21:00:00,5003,1426.85,1441.35,1421.65,1440.85,1431.5,-0.0042075073,-0.083260224,1438.4488640044,1449.9406821179,1448.9219688129,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0042075073,0,1,-1.0,0.0,1.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1656.35,1354.15,0.0,19.7,-196.99999999999997,[],[-0.0042075073]
2012-10-15 21:00:00,3865,1440.85,1456.35,1439.65,1455.15,1448.0,-0.0065944136,-0.0611105603,1439.9066436964,1449.9480968532,1446.1875750503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0065944136,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-16 21:00:00,3873,1455.15,1463.15,1451.35,1462.15,1457.25,-0.0019015687,-0.0160956903,1441.7676711044,1448.0295847465,1443.4300600402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0019015687,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-17 21:00:00,5113,1462.15,1464.65,1452.85,1455.85,1458.75,0.0030922137,0.0181365314,1442.9586194809,1446.4321366532,1441.0440480322,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0030922137,1,0,1.0,1.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1354.15,1667.85,0.0,11.8,-118.0,[0.0030922137],[]
2012-10-18 21:00:00,4832,1455.85,1458.35,1429.65,1430.15,1444.0,0.0049540006,0.0266058316,1443.5002641363,1444.6781195716,1442.4352384258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0049540006,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-21 21:00:00,4788,1430.15,1437.65,1421.85,1437.15,1429.75,0.0031872219,0.0119331868,1442.8156284335,1443.0308546251,1445.3981907406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0031872219,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1667.85,1354.15,0.0,15.8,-158.0,[],[]
2012-10-22 21:00:00,6093,1437.15,1438.15,1407.15,1413.35,1422.65,-0.0057650807,-0.0292864719,1442.2336570155,1443.651997797,1448.0685525925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0057650807,0,1,-1.0,0.0,1.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-23 21:00:00,5058,1413.35,1419.85,1406.85,1411.85,1413.35,-0.0194790273,-0.0753896777,1441.4772218605,1445.3517480724,1447.254842074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0194790273,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-24 21:00:00,5347,1411.85,1421.65,1402.15,1411.35,1411.9,-0.033284706,-0.1049105735,1440.7097432558,1447.0265295633,1443.7538736592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.033284706,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-25 21:00:00,6601,1411.35,1418.1,1398.5,1412.85,1408.3,-0.0435254699,-0.1073737159,1441.2705322361,1446.6482133679,1439.5330989274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0435254699,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1667.85,1354.15,0.0,19.6,-196.0,[],"[-0.0057650807, -0.0194790273, -0.033284706, -0.0435254699]"
2012-10-28 21:00:00,2128,1412.85,1412.85,1402.15,1406.35,1407.5,-0.0495301773,-0.0868557096,1442.4997220641,1444.5359366969,1434.2964791419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0495301773,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-29 21:00:00,3144,1406.35,1416.85,1398.15,1415.9,1407.5,-0.0530576503,-0.0600438051,1443.7497434438,1441.8001946098,1429.8171833135,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0530576503,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1667.85,1354.15,0.0,18.7,-186.99999999999997,[],"[-0.0057650807, -0.0194790273, -0.033284706, -0.0435254699, -0.0495301773, -0.0530576503]"
2012-10-30 21:00:00,5189,1415.9,1423.15,1405.65,1406.65,1414.4,-0.051050309,-0.0224251328,1443.7689939481,1438.2439202836,1425.5137466508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.051050309,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-10-31 21:00:00,4944,1406.65,1430.35,1403.75,1429.55,1417.05,-0.0471016172,0.0079175157,1442.6906097983,1434.9509302481,1421.9109973206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0471016172,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-01 21:00:00,5518,1429.55,1436.35,1410.35,1410.85,1423.35,-0.0404983111,0.0350315476,1441.1490244292,1431.6195639671,1419.0287978565,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0404983111,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-04 22:00:00,3965,1410.85,1420.35,1407.85,1415.65,1414.1,-0.036249618,0.0422309817,1439.0106379346,1428.6046184712,1418.1030382852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.036249618,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-05 22:00:00,3326,1415.65,1434.15,1414.85,1430.65,1424.5,-0.0290795387,0.0529649681,1436.9252042473,1425.9665411623,1417.8924306282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0290795387,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-06 22:00:00,9731,1430.65,1435.65,1388.15,1395.25,1411.9,-0.0277924814,0.037755349,1434.7232654591,1424.520723517,1418.9839445025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0277924814,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-07 22:00:00,6981,1395.25,1401.35,1376.65,1380.15,1389.0,-0.0332608369,0.0005213179,1432.6291681161,1423.5868830774,1418.007155602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0332608369,0,1,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-08 22:00:00,6734,1380.15,1391.85,1367.65,1380.15,1379.75,-0.0435399786,-0.0431966046,1430.6961551841,1423.5572726927,1419.3057244816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0435399786,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1667.85,1354.15,0.0,24.2,-241.99999999999997,[],"[-0.0057650807, -0.0194790273, -0.033284706, -0.0435254699, -0.0495301773, -0.0530576503, -0.051050309, -0.0471016172, -0.0404983111, -0.036249618, -0.0290795387, -0.0277924814, -0.0332608369, -0.0435399786]"
2012-11-11 22:00:00,3825,1380.15,1385.65,1376.65,1382.65,1381.15,-0.0506637238,-0.0623681551,1429.4426047853,1422.3751136061,1417.8245795853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0506637238,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-12 22:00:00,5981,1382.65,1390.15,1369.85,1378.65,1380.0,-0.0620693916,-0.0841018647,1428.4893274941,1422.6407244054,1412.0596636682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0620693916,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-13 22:00:00,6179,1378.65,1385.65,1353.65,1358.35,1369.65,-0.0720897177,-0.0893497418,1428.09399461,1421.2981338547,1405.5977309346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0720897177,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-14 22:00:00,6125,1358.35,1362.85,1347.35,1354.15,1355.1,-0.0787997325,-0.0785103916,1427.0175334861,1417.2608671229,1400.7081847477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0787997325,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-15 22:00:00,6901,1354.15,1362.15,1342.35,1362.15,1352.25,-0.0831827476,-0.062482405,1426.8238770641,1412.5720087325,1396.5665477981,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1.0,0.0,1.0,-13.0,-0.0831827476,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1667.85,1362.15,305.7,0.0,3056.9999999999995,[],"[-0.0057650807, -0.0194790273, -0.033284706, -0.0435254699, -0.0495301773, -0.0530576503, -0.051050309, -0.0471016172, -0.0404983111, -0.036249618, -0.0290795387, -0.0277924814, -0.0332608369, -0.0435399786, -0.0506637238, -0.0620693916, -0.0720897177, -0.0787997325, -0.0831827476]"
2012-11-18 22:00:00,3898,1362.15,1386.65,1362.15,1386.35,1374.4,-0.082022056,-0.0288836354,1425.6758865207,1408.6442576409,1391.1832382385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.082022056,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-19 22:00:00,4385,1386.35,1389.35,1376.15,1387.85,1382.75,-0.078093021,0.0033652933,1422.8546644807,1405.0637254358,1383.9665905908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.078093021,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-20 22:00:00,3789,1387.85,1391.65,1379.35,1390.85,1385.5,-0.0696836226,0.039205476,1419.5389210591,1400.6370097563,1377.6232724726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0696836226,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-21 22:00:00,1205,1390.85,1395.65,1390.85,1393.65,1393.25,-0.0542262984,0.0868645957,1416.5859271315,1394.9448835368,1376.9786179781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0542262984,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-22 22:00:00,2197,1393.65,1408.85,1389.15,1408.85,1399.0,-0.0366216945,0.1243512459,1413.7716250444,1389.6080230947,1378.1328943825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0366216945,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-25 22:00:00,3260,1408.85,1408.85,1397.15,1405.85,1403.0,-0.0253199273,0.1241764859,1410.3776538872,1387.7070202079,1379.606315506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0253199273,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-26 22:00:00,4030,1405.85,1409.65,1397.65,1399.35,1403.65,-0.0172198907,0.1057568688,1406.1255266651,1387.0873926819,1382.3350524048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,-0.0172198907,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1390.15,1667.85,0.0,12.0,-120.0,[],[]
2012-11-27 22:00:00,4604,1399.35,1410.65,1385.15,1408.85,1397.9,-0.0115254812,0.0789170365,1401.9812553831,1386.8889685966,1385.6680419238,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0115254812,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-28 22:00:00,4541,1408.85,1420.35,1406.65,1416.65,1413.5,-0.0041962748,0.0668162832,1399.8596203537,1387.6840975221,1389.1344335391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0041962748,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-11-29 22:00:00,4039,1416.65,1421.35,1411.85,1416.35,1416.6,0.0021023496,0.060278652,1398.5434957111,1389.0985853318,1392.0375468313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0021023496,1,0,1.0,1.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1390.15,1667.85,0.0,9.5,-95.0,[0.0021023496],[]
2012-12-02 22:00:00,4066,1416.35,1425.85,1406.85,1407.85,1416.35,0.0078323287,0.0562079717,1397.5401498871,1390.8362621653,1393.210037465,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0078323287,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1390.15,1667.85,0.0,19.0,-190.0,"[0.0021023496, 0.0078323287]",[]
2012-12-03 22:00:00,4268,1407.85,1413.65,1403.65,1405.65,1408.65,0.0116981808,0.0475385226,1397.2101383574,1392.4379793947,1397.268029972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0116981808,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-04 22:00:00,4723,1405.65,1418.85,1398.85,1407.35,1408.85,0.017518488,0.0475905698,1397.3478200222,1393.1207319703,1401.1344239776,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.017518488,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-05 22:00:00,4759,1407.35,1414.35,1405.15,1414.15,1409.75,0.0179280062,0.0294388051,1397.7826030974,1395.668140474,1404.1775391821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0179280062,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-06 22:00:00,5146,1414.15,1423.25,1409.35,1417.35,1416.3,0.018462018,0.0170617364,1398.2339413207,1398.2846229148,1405.0720313457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.018462018,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-09 22:00:00,3106,1417.35,1422.15,1411.85,1418.85,1417.0,0.018933315,0.0091556457,1398.2082535268,1400.5427950504,1405.8276250765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.018933315,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-10 22:00:00,3142,1418.85,1435.15,1416.15,1433.15,1425.65,0.0237679702,0.020098667,1399.384541717,1401.5561956691,1406.6121000612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0237679702,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-11 22:00:00,4073,1433.15,1439.65,1426.85,1426.85,1433.25,0.0305341475,0.0389181587,1400.7088077388,1402.4679212105,1408.549680049,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0305341475,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1390.15,1683.65,0.0,12.8,-128.0,"[0.0021023496, 0.0078323287, 0.0116981808, 0.017518488, 0.0179280062, 0.018462018, 0.018933315, 0.0237679702, 0.0305341475]",[]
2012-12-12 22:00:00,3513,1426.85,1431.35,1415.85,1417.35,1423.6,0.0342258959,0.0408718314,1401.9119763743,1403.3781810592,1410.2397440392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0342258959,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2012-12-13 22:00:00,4670,1417.35,1425.35,1411.65,1415.15,1418.5,0.0344112321,0.0272896382,1402.4302858839,1404.9934084268,1413.3217952313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0344112321,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
