Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_M1,mfi_str_W1,mfi_str_D1,zcol_M1,zcol_W1,zcol_D1
2025-05-05 09:00:00,1.38101,1.3815,1.37864,1.38121,1.38107,1.38155,1.37868,1.38125,35851,1.38104,1.381525,1.37866,1.38123,1.3800925,-0.09248610797,0.04333481138,1.38323808807,1.38213326727,1.38151808347,1.41025231776,1.39686659925,1.38849691766,1.42871766798,1.43121634538,1.42527271809,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00799140889,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,-+,+-,red,gray,gray
2025-05-05 13:00:00,1.38121,1.38299,1.37992,1.38125,1.38125,1.383,1.37995,1.38128,46133,1.38123,1.382995,1.379935,1.381265,1.381465,-0.0784316823,0.08746418081,1.38316900437,1.38195660886,1.38135246677,1.40993074678,1.39669666108,1.38833612596,1.42874156011,1.43121799197,1.42500304643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066329959,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,-+,+-,red,gray,gray
2025-05-05 17:00:00,1.38125,1.3825,1.38077,1.38241,1.38128,1.38262,1.3808,1.38253,18623,1.381265,1.38256,1.380785,1.38247,1.3816725,-0.06883458594,0.10171624538,1.3828850425,1.38189390775,1.38115297342,1.40963562603,1.39653467633,1.38820609285,1.42876934112,1.43121939544,1.4247503343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953122483,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,-+,+-,red,gray,gray
2025-05-05 21:00:00,1.38241,1.384,1.38156,1.38389,1.38253,1.38407,1.38196,1.38393,11184,1.38247,1.384035,1.38176,1.38391,1.3828975,-0.04467629072,0.15804336236,1.38272003923,1.38174341928,1.38094087874,1.40934031,1.39636136404,1.388050546,1.4287946678,1.43121309975,1.42452232851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02034155937,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,-+,++,red,gray,green
2025-05-06 01:00:00,1.38389,1.38451,1.38137,1.38148,1.38393,1.38456,1.38141,1.38152,25739,1.38391,1.384535,1.38139,1.3815,1.3829625,-0.01985135495,0.20790636518,1.38256619006,1.38156986687,1.38104570299,1.40903783461,1.39615252106,1.38778677994,1.42882498698,1.43119388044,1.42432904845,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01221881192,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,-+,++,red,gray,green
2025-05-06 05:00:00,1.38148,1.38311,1.38072,1.38197,1.38152,1.38316,1.38077,1.38203,32406,1.3815,1.383135,1.380745,1.382,1.38194,-0.0017060943,0.20785189951,1.3824807139,1.38138519601,1.38117106239,1.408733814,1.39592674795,1.38754238935,1.42886401222,1.43116655691,1.42413054811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737517744,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,-+,++,red,gray,green
2025-05-06 09:00:00,1.38197,1.38329,1.37947,1.38016,1.38203,1.38333,1.3795,1.38018,32021,1.382,1.38331,1.379485,1.38017,1.3813975,0.0,0.13710099089,1.38234296667,1.38139517151,1.38151634991,1.40848093407,1.39569594344,1.38729893673,1.42890324561,1.43111285925,1.4239234957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01194528591,0,0,0,0,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,-+,-+,++,red,gray,green
2025-05-06 13:00:00,1.38016,1.38093,1.37504,1.37717,1.38018,1.38096,1.37507,1.37721,54382,1.38017,1.380945,1.375055,1.37719,1.378,-0.02424170427,-0.031198578,1.38219004616,1.38142983757,1.38180557993,1.40826294604,1.39547901719,1.38709962976,1.42894185769,1.43102852294,1.42370428739,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.0108307896,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,1,0,0,0,1,+-,-+,-+,++,red,gray,green
2025-05-06 17:00:00,1.37717,1.37865,1.37626,1.37755,1.37721,1.37866,1.3763,1.37788,27664,1.37719,1.378655,1.37628,1.377715,1.3774675,-0.06212837159,-0.20559830221,1.38202869646,1.38161329538,1.38183246394,1.40803406463,1.39527780779,1.38694008183,1.4289775822,1.43092054645,1.42348205276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858516484,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,-+,++,red,gray,green
2025-05-06 21:00:00,1.37755,1.37808,1.37633,1.37718,1.37788,1.37871,1.37639,1.37723,27374,1.377715,1.378395,1.37636,1.377205,1.3773775,-0.10175778263,-0.32347355147,1.38198533519,1.38178194595,1.38174547116,1.40779626615,1.39507271128,1.3868222853,1.42901244273,1.43082326942,1.42324839267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743406152,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,-+,+-,red,gray,green
2025-05-07 01:00:00,1.37718,1.37985,1.37703,1.37954,1.37723,1.37992,1.37708,1.3796,28548,1.377205,1.379885,1.377055,1.37957,1.37847,-0.1235149081,-0.31026722781,1.38196127094,1.38180170271,1.38099637692,1.40754866765,1.39488684381,1.3867639828,1.42903943227,1.43072571247,1.4230013205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991312877,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,-+,+-,red,gray,green
2025-05-07 05:00:00,1.37954,1.37973,1.37812,1.37933,1.3796,1.37978,1.37815,1.37935,27937,1.37957,1.379755,1.378135,1.37934,1.378945,-0.13770961264,-0.24255934836,1.38203328856,1.38175117737,1.38029060154,1.40730182869,1.3946959921,1.38671129213,1.42906063404,1.43062759783,1.42274565161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057987615,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,1,0,3,--,-+,-+,+-,red,gray,green
2025-05-07 09:00:00,1.37933,1.38066,1.37847,1.38022,1.37935,1.38068,1.37851,1.38023,24765,1.37934,1.38067,1.37849,1.380225,1.37958,-0.11915552124,-0.05223578382,1.38210476637,1.3812822802,1.37970798123,1.40707905533,1.39449274679,1.38659934236,1.42908451167,1.43054901372,1.42250432764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880274581,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,-+,+-,red,gray,green
2025-05-07 13:00:00,1.38022,1.38062,1.3773,1.37859,1.38023,1.38063,1.37731,1.37861,42860,1.380225,1.380625,1.377305,1.3786,1.378965,-0.10076698417,0.08018180001,1.38209209203,1.38080543267,1.37946038499,1.40684628505,1.39428983321,1.3864606117,1.42910634983,1.43049807374,1.42226544342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774615026,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,-+,+-,red,gray,green
2025-05-07 17:00:00,1.37859,1.38391,1.37845,1.38382,1.37861,1.38404,1.37848,1.38395,50182,1.3786,1.383975,1.378465,1.383885,1.38122,-0.0654584149,0.22239743793,1.38203866187,1.38037694109,1.37935730799,1.40660691668,1.39408510897,1.38633941724,1.42912793776,1.43045629016,1.42203247159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01098003268,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,-+,+-,red,gray,green
2025-05-07 21:00:00,1.38382,1.38396,1.3822,1.38257,1.38395,1.38445,1.38226,1.38261,11346,1.383885,1.384205,1.38223,1.38259,1.3832175,-0.02377853127,0.33258854196,1.38172799558,1.38013857345,1.37940184639,1.40638374907,1.3939001979,1.38613759614,1.42914892467,1.4304245357,1.42178347873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01740701569,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,-+,-+,red,gray,green
2025-05-08 01:00:00,1.38257,1.38315,1.38134,1.38294,1.38261,1.38319,1.38139,1.38299,25988,1.38259,1.38317,1.381365,1.382965,1.3822675,0.0055953574,0.3362031403,1.38140026515,1.37998937677,1.37931447711,1.4061710665,1.39370051248,1.38597884331,1.42916480285,1.4303964261,1.42152085041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694551331,0,0,0,1,0,1,1,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,-+,-+,red,gray,green
2025-05-08 05:00:00,1.38294,1.38833,1.38293,1.38659,1.38299,1.38836,1.38299,1.38662,38761,1.382965,1.388345,1.38296,1.386605,1.3856525,0.04947736645,0.38769434634,1.38109082168,1.37993820468,1.37969558169,1.40596428485,1.39343473044,1.38582417145,1.42917084449,1.43036798651,1.42126179936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01389283042,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,-+,-+,red,gray,green
2025-05-08 09:00:00,1.38659,1.38986,1.3865,1.38889,1.38662,1.38988,1.38654,1.3889,37284,1.386605,1.38987,1.38652,1.388895,1.388195,0.11777990373,0.51238933857,1.38088922001,1.37981655409,1.38039996535,1.40574308502,1.39318096261,1.38569566641,1.4291690518,1.43033772691,1.42101338409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898508744,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,-+,-+,red,gray,green
2025-05-08 13:00:00,1.38889,1.3931,1.38685,1.39205,1.3889,1.39315,1.3869,1.39207,55623,1.388895,1.393125,1.386875,1.39206,1.39,0.17966563079,0.57759820481,1.38073966462,1.37999198483,1.38077347228,1.40552403351,1.39292794511,1.38554844093,1.42916924662,1.43030736113,1.42076827378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01123635906,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,-+,-+,red,gray,green
2025-05-08 17:00:00,1.39205,1.39329,1.39148,1.39213,1.39207,1.39331,1.3915,1.39264,22514,1.39206,1.3933,1.39149,1.392385,1.392395,0.24352979536,0.63034212132,1.38065045965,1.38039517423,1.38174927783,1.40530859493,1.39270239156,1.38539569266,1.42917098602,1.430291954,1.42052503924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803944212,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,-+,-+,red,gray,green
2025-05-08 21:00:00,1.39213,1.39318,1.39167,1.39262,1.39264,1.39325,1.39203,1.39268,11814,1.392385,1.393215,1.39185,1.39265,1.3925325,0.31802229549,0.69122192775,1.38052080891,1.38062921495,1.38303842226,1.40509535229,1.39250189353,1.38523971641,1.42917059879,1.43025757866,1.42028356327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01155408837,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,-+,--,red,gray,green
2025-05-09 01:00:00,1.39262,1.39426,1.39156,1.39167,1.39268,1.3943,1.39161,1.39173,24752,1.39265,1.39428,1.391585,1.3917,1.3929325,0.36794956533,0.62141808107,1.38057459284,1.38125712558,1.38443073781,1.40489787642,1.39232795002,1.38512869534,1.42916780542,1.43022226716,1.42003433714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01088800905,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,-+,--,red,gray,green
2025-05-09 05:00:00,1.39167,1.39259,1.39099,1.39118,1.39173,1.39263,1.39101,1.3912,22765,1.3917,1.39261,1.391,1.39119,1.391805,0.39017049569,0.45786407419,1.38077789339,1.38212435988,1.38602359025,1.404705625,1.39219180547,1.38502704253,1.42916885236,1.43018953211,1.4197842723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707226005,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,1,0,3,--,-+,-+,--,red,gray,green
2025-05-09 09:00:00,1.39118,1.39217,1.39077,1.39152,1.3912,1.39221,1.39085,1.39156,24808,1.39119,1.39219,1.39081,1.39154,1.3915,0.39481170406,0.26322490606,1.38089247851,1.3831088149,1.3873253722,1.40450671348,1.39206054537,1.38496440893,1.42917264187,1.43014113283,1.4195238086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055627217,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,-+,--,red,gray,green
2025-05-09 13:00:00,1.39152,1.39445,1.39063,1.39349,1.39156,1.39448,1.39065,1.3935,44540,1.39154,1.394465,1.39064,1.393495,1.3925525,0.38397295019,0.06585092041,1.38125863401,1.38426958803,1.38844679776,1.40428613243,1.39189408091,1.38490552926,1.42917457784,1.43008540909,1.4192551016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858778626,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,-+,--,red,gray,green
2025-05-09 17:00:00,1.39349,1.39388,1.39199,1.39305,1.3935,1.39458,1.392,1.39439,20712,1.393495,1.39423,1.391995,1.39372,1.3931125,0.37476509609,-0.03837651286,1.38179220063,1.38530245203,1.38911843821,1.40405522083,1.39171205216,1.38481830781,1.42917829248,1.43003288587,1.41898056964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079084589,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,-+,--,red,gray,green
2025-05-11 17:00:00,1.39305,1.39305,1.38868,1.38885,1.39439,1.39439,1.38959,1.39004,93,1.39372,1.39372,1.389135,1.389445,1.3914275,0.35034709541,-0.14433339143,1.38242356981,1.38625620803,1.38959475056,1.40382125768,1.39154165122,1.38471769581,1.42918563123,1.42998266962,1.41870872541,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.93010752688,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,-+,red,gray,green
2025-05-11 21:00:00,1.38885,1.39388,1.38885,1.39363,1.39004,1.39393,1.39004,1.3937,13131,1.389445,1.393905,1.389445,1.393665,1.391675,0.33381504169,-0.17100811474,1.3831906029,1.38694980702,1.39018630045,1.40359590647,1.39132230301,1.38452011652,1.42919441603,1.42995433198,1.41844939398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03396542533,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,green
2025-05-12 01:00:00,1.39363,1.39411,1.39194,1.39257,1.3937,1.39417,1.392,1.39259,30416,1.393665,1.39414,1.39197,1.39258,1.393055,0.33161481193,-0.11807837418,1.38390921037,1.38751858115,1.39077154036,1.40338036257,1.3911298975,1.38431268663,1.42920285922,1.4299364915,1.4182086343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713440295,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,green
2025-05-12 05:00:00,1.39257,1.39807,1.39142,1.39577,1.39259,1.39812,1.39147,1.39581,60235,1.39258,1.398095,1.391445,1.39579,1.39477,0.33291523492,-0.05970911486,1.38460330957,1.388147821,1.39090273229,1.4031625776,1.39094062664,1.38410871055,1.42921263944,1.42990539068,1.41796987643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01104009297,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,0,1,0,0,4,++,-+,--,+-,red,gray,green
2025-05-12 09:00:00,1.39577,1.39977,1.39549,1.39974,1.39581,1.39981,1.39553,1.39976,40947,1.39579,1.39979,1.39551,1.39975,1.39765,0.35144215519,0.05787906827,1.38515728576,1.38876840588,1.39105718583,1.4029568183,1.3907681607,1.38394286612,1.42922132607,1.42987196626,1.41771977312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01045253621,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,--,+-,red,gray,green
2025-05-12 13:00:00,1.39974,1.4012,1.39782,1.40049,1.39976,1.40124,1.39786,1.4005,45992,1.39975,1.40122,1.39784,1.400495,1.39953,0.39726279286,0.2426285518,1.38564518685,1.38910079264,1.39145674867,1.40274820237,1.39058492142,1.38379587006,1.42923080531,1.42982491919,1.41746289969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734910419,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,green
2025-05-12 17:00:00,1.40049,1.40158,1.39716,1.39743,1.4005,1.40163,1.39722,1.39754,23014,1.400495,1.401605,1.39719,1.397485,1.3993975,0.43956192554,0.34986441251,1.38617651864,1.38942256856,1.39211939893,1.40253212706,1.39039892284,1.38367187388,1.42924421829,1.42977094958,1.41723020594,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01918397497,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,--,+-,red,gray,green
2025-05-12 21:00:00,1.39743,1.39858,1.39701,1.39826,1.39754,1.39882,1.39705,1.39827,11738,1.397485,1.3987,1.39703,1.398265,1.397865,0.45843701542,0.31696137935,1.38671005566,1.38987662249,1.39322551915,1.40231640091,1.39021153334,1.38353343641,1.42926510233,1.42969937898,1.41699074271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01422729596,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,--,--,red,gray,green
2025-05-13 01:00:00,1.39826,1.39875,1.39577,1.39605,1.39827,1.3988,1.39582,1.39609,22474,1.398265,1.398775,1.395795,1.39607,1.397285,0.46005717312,0.19624622585,1.387072936,1.39048829468,1.39448641532,1.40209969978,1.39005250546,1.38346539417,1.42928280763,1.42961163487,1.41674519936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01325976684,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,--,--,red,gray,green
2025-05-13 05:00:00,1.39605,1.39916,1.39594,1.39892,1.39609,1.39918,1.39598,1.39895,29496,1.39607,1.39917,1.39596,1.398935,1.397565,0.43924219083,0.00167305731,1.38742694092,1.39138350785,1.39546863225,1.40189537731,1.38990014172,1.38345810316,1.42929122193,1.42952354845,1.41651547575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01088283157,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,--,red,gray,green
2025-05-13 09:00:00,1.39892,1.4001,1.39753,1.39794,1.39895,1.40013,1.39772,1.39798,30629,1.398935,1.400115,1.397625,1.39796,1.39887,0.41338475207,-0.14578089677,1.38785986854,1.39240181936,1.3959479058,1.40168214273,1.38977282096,1.38342308542,1.42929923593,1.42942844739,1.41628517731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812955043,0,1,-1,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,--,red,gray,green
2025-05-13 13:00:00,1.39794,1.40164,1.39525,1.39555,1.39798,1.40169,1.39532,1.39556,59036,1.39796,1.401665,1.395285,1.395555,1.398475,0.38585281335,-0.23091202448,1.38839141712,1.39327627944,1.39621532464,1.40142821416,1.38964899695,1.38348865644,1.42930754035,1.42932988109,1.41605000247,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.01080696524,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,--,--,red,gray,green
2025-05-13 17:00:00,1.39555,1.39568,1.3931,1.39357,1.39556,1.39572,1.39314,1.39368,23574,1.395555,1.3957,1.39312,1.393625,1.39441,0.34040246133,-0.34166508609,1.3891036158,1.39384986951,1.39648525971,1.40118157692,1.38950883337,1.38362707831,1.42931705616,1.42921778932,1.41581340523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01094426063,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,--,red,gray,green
2025-05-13 21:00:00,1.39357,1.39396,1.39276,1.39324,1.39368,1.39426,1.39282,1.3933,10586,1.393625,1.39411,1.39279,1.39327,1.39345,0.2922141439,-0.41579158486,1.38990564535,1.39427926082,1.39696220777,1.40093532325,1.38936135458,1.38381451718,1.42933019394,1.42908358207,1.41560794755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01246929907,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,+-,red,gray,gray
2025-05-14 01:00:00,1.39324,1.39391,1.39186,1.3927,1.3933,1.39396,1.39194,1.39274,22634,1.39327,1.393935,1.3919,1.39272,1.3929175,0.23342276638,-0.50516847194,1.39063578802,1.39468997822,1.39726476622,1.40070596569,1.38915478449,1.38406688432,1.42934653295,1.42893732206,1.41542372569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899089865,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,gray
2025-05-14 05:00:00,1.3927,1.39361,1.39069,1.3913,1.39274,1.39367,1.39074,1.39134,36573,1.39272,1.39364,1.390715,1.39132,1.3921775,0.15731958685,-0.63136927982,1.39119188125,1.39521248094,1.39669381297,1.40049213461,1.38894228841,1.38431587302,1.42936031535,1.42878695802,1.41523253663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799770322,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,gray
2025-05-14 09:00:00,1.3913,1.39466,1.39014,1.39447,1.39134,1.39469,1.39017,1.3945,33983,1.39132,1.394675,1.390155,1.394485,1.392415,0.08623801153,-0.6879469389,1.39166058269,1.39562029583,1.39604505038,1.40029486344,1.38873201953,1.38456930322,1.42937609701,1.42863464275,1.41503557457,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.01330076803,1,0,1,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,+-,red,gray,gray
2025-05-14 13:00:00,1.39447,1.39847,1.39379,1.39729,1.3945,1.39852,1.39382,1.39732,53190,1.394485,1.398495,1.393805,1.397305,1.39615,0.0788474638,-0.46018623415,1.39211476864,1.39546900885,1.3954195403,1.40012121328,1.38854543736,1.38478211784,1.42938873336,1.42846306703,1.41483227196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881744689,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,+-,red,gray,gray
2025-05-14 17:00:00,1.39729,1.39863,1.39661,1.3982,1.39732,1.39869,1.39663,1.39834,25162,1.397305,1.39866,1.39662,1.39827,1.39764,0.09122865328,-0.19359791262,1.39263440182,1.39521663274,1.39477113224,1.39995100302,1.38837088395,1.38497970261,1.4294012964,1.42829275344,1.41462913119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810746364,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,0,0,1,0,3,--,-+,--,+-,red,gray,gray
2025-05-14 21:00:00,1.3982,1.3982,1.39611,1.3971,1.39834,1.39851,1.39691,1.39713,10491,1.39827,1.398355,1.39651,1.397115,1.3974325,0.10746751154,0.01646465242,1.3930836786,1.39492924115,1.39429990579,1.3997594749,1.3882110497,1.38520243194,1.42941282479,1.42812452274,1.41444056083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01758650272,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,--,--,red,gray,gray
2025-05-15 01:00:00,1.3971,1.39725,1.39584,1.397,1.39713,1.39731,1.39592,1.39706,21361,1.397115,1.39728,1.39588,1.39703,1.39658,0.12303972925,0.13018256893,1.39318570332,1.39458527351,1.39466992464,1.39955861001,1.3880429397,1.385435081,1.42942259183,1.42794482521,1.4142455743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655400028,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,--,--,red,gray,gray
2025-05-15 05:00:00,1.397,1.39887,1.39683,1.39825,1.39706,1.39891,1.39687,1.3983,28962,1.39703,1.39889,1.39685,1.398275,1.39787,0.14887631575,0.19766297411,1.39320603384,1.39431398932,1.39526393971,1.39936514248,1.38791888626,1.38561132862,1.42942857965,1.42776901051,1.41404624739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704371245,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,--,--,red,gray,gray
2025-05-15 09:00:00,1.39825,1.39939,1.3972,1.39823,1.3983,1.39943,1.3977,1.39826,28221,1.398275,1.39941,1.39745,1.398245,1.39843,0.14924470574,0.12814363046,1.39318383893,1.39454349065,1.39569765177,1.39914168583,1.38783340651,1.38578967189,1.42943467095,1.42759049545,1.4138566554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694518267,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,--,--,red,gray,gray
2025-05-15 13:00:00,1.39823,1.40046,1.39765,1.39873,1.39826,1.40049,1.39768,1.39874,42811,1.398245,1.400475,1.397665,1.398735,1.39907,0.14029908465,0.0330260615,1.39310642824,1.39493055432,1.39587412141,1.39893492531,1.38773220821,1.38600335802,1.42944162806,1.42740889461,1.41367331057,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00656373362,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,--,--,red,gray,gray
2025-05-15 17:00:00,1.39873,1.39885,1.39555,1.39576,1.39874,1.39886,1.39557,1.39594,23981,1.398735,1.398855,1.39556,1.39585,1.3972075,0.12376260772,-0.06734327983,1.39305324145,1.39524329753,1.39627329713,1.39873026323,1.38769439533,1.38626120043,1.42944783064,1.42723228991,1.41349340911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137400442,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,--,--,red,gray,gray
